%% system starts processing frames at time: 0.922104 sec.
%%frame id(0 based), finish frame proc time in secs, R,P,Y of Rc2w in radians,X,Y,Z of T c in w in meters.
888, 52.0717, -2.74609, -1.53971, 2.72614, -3.36637, 0.0181238, 6.02191
889, 52.1342, -2.77314, -1.53785, 2.74719, -3.3895, 0.018286, 6.02091
890, 52.1811, -2.85555, -1.53614, 2.8283, -3.41298, 0.018636, 6.02002
891, 52.228, -2.97664, -1.53492, 2.95272, -3.43644, 0.0189975, 6.01888
892, 52.2749, -3.09699, -1.53333, 3.07694, -3.45955, 0.0192369, 6.01754
893, 52.3217, -3.11152, -1.53094, 3.09369, -3.48301, 0.019279, 6.01654
894, 52.4624, -3.11354, -1.52908, 3.09715, -3.50637, 0.0197475, 6.01535
895, 52.5249, -3.09961, -1.52804, 3.08048, -3.52998, 0.0199424, 6.0142
896, 52.5874, -3.0253, -1.52547, 3.00133, -3.5533, 0.0202567, 6.0131
897, 52.6343, -3.01577, -1.52224, 2.98426, -3.57649, 0.0205781, 6.01191
898, 52.6811, -2.99538, -1.5185, 2.95997, -3.59955, 0.0208926, 6.01095
899, 52.8374, -3.03112, -1.51524, 2.99759, -3.62258, 0.0213281, 6.00947
900, 52.8999, -3.06747, -1.51231, 3.04094, -3.64542, 0.0216049, 6.00776
901, 52.9467, -3.10187, -1.50988, 3.08117, -3.66857, 0.0219743, 6.00611
902, 52.9936, -3.07015, -1.50813, 3.04855, -3.6915, 0.02218, 6.00448
903, 53.1343, -3.05822, -1.5064, 3.03128, -3.71416, 0.0223852, 6.00306
904, 53.1967, -3.04632, -1.50401, 3.01494, -3.73757, 0.0228287, 6.00168
905, 53.2436, -3.01537, -1.5024, 2.98194, -3.76052, 0.0232934, 6.00016
906, 53.2905, -3.01236, -1.50135, 2.97707, -3.7832, 0.0237682, 5.99871
907, 53.3374, -3.03217, -1.50171, 2.99594, -3.80582, 0.0243755, 5.99691
908, 53.3842, -3.0682, -1.50221, 3.03258, -3.82831, 0.0248432, 5.99529
909, 53.525, -3.11393, -1.50309, 3.07998, -3.85014, 0.0251151, 5.99371
910, 53.5718, 3.12347, -1.5051, 3.12818, -3.87269, 0.0257116, 5.99152
911, 53.6187, 3.14157, -1.5065, 3.1132, -3.895, 0.0261374, 5.99002
912, 53.6656, -3.1193, -1.5078, 3.09349, -3.91711, 0.0261918, 5.98851
913, 53.7125, -3.11315, -1.50943, 3.08746, -3.93923, 0.0264805, 5.98707
914, 53.7593, -3.10019, -1.51024, 3.06991, -3.96121, 0.0267813, 5.98576
915, 53.8844, -3.06939, -1.51085, 3.03267, -3.98306, 0.0271847, 5.98445
916, 53.9468, -3.04355, -1.51114, 3.00407, -4.00496, 0.0277731, 5.98337
917, 53.9937, -3.05329, -1.51256, 3.01427, -4.02639, 0.0283186, 5.98203
918, 54.0406, -3.03267, -1.51382, 2.99584, -4.04756, 0.0287749, 5.98069
919, 54.0875, -3.03406, -1.51463, 2.99986, -4.06839, 0.0292732, 5.97944
920, 54.1343, -3.05362, -1.51533, 3.01895, -4.08911, 0.0298325, 5.97834
921, 54.1812, -3.07811, -1.5159, 3.03994, -4.10938, 0.0304623, 5.97704
922, 54.3218, -3.03513, -1.51585, 2.99486, -4.12865, 0.0310876, 5.97609
923, 54.3843, -2.9564, -1.51656, 2.91998, -4.14765, 0.0312279, 5.97501
924, 54.4312, -2.8971, -1.5163, 2.86777, -4.16617, 0.0315671, 5.97403
925, 54.4781, -2.8733, -1.51588, 2.84748, -4.18427, 0.0319013, 5.97297
926, 54.525, -2.81353, -1.51394, 2.78242, -4.20235, 0.0320944, 5.97219
927, 54.5719, -2.73324, -1.51056, 2.69451, -4.21967, 0.0322422, 5.97142
928, 54.6188, -2.76165, -1.50921, 2.71974, -4.23638, 0.0325112, 5.97055
929, 54.6657, -2.77327, -1.50773, 2.73529, -4.25245, 0.0326766, 5.9695
930, 54.7125, -2.82696, -1.506, 2.79733, -4.26782, 0.0327767, 5.96837
931, 54.8532, -2.84319, -1.50399, 2.81986, -4.28283, 0.0329057, 5.96725
932, 54.9, -2.93107, -1.5031, 2.90906, -4.29796, 0.033338, 5.96634
933, 54.9469, -2.98062, -1.49948, 2.95587, -4.31251, 0.0335395, 5.96515
934, 54.9938, -3.01328, -1.49438, 2.98413, -4.32684, 0.0336035, 5.96397
935, 55.0407, -3.0198, -1.48839, 2.98857, -4.34081, 0.0337387, 5.9626
936, 55.0875, -3.02556, -1.47956, 2.99328, -4.35447, 0.0338895, 5.96123
937, 55.1344, -3.0196, -1.46694, 2.98811, -4.36773, 0.0341395, 5.9597
938, 55.1813, -3.01587, -1.4504, 2.9858, -4.38076, 0.0343922, 5.95785
939, 55.2282, -3.0236, -1.42933, 2.99535, -4.39332, 0.0346483, 5.95583
940, 55.275, -3.03561, -1.40347, 3.00842, -4.40568, 0.0347727, 5.95337
941, 55.3219, -3.0544, -1.37287, 3.02796, -4.41787, 0.0348123, 5.95044
942, 55.3532, -3.07554, -1.33738, 3.04867, -4.42941, 0.0348646, 5.94732
943, 55.4, -3.07989, -1.2976, 3.05312, -4.44218, 0.035023, 5.94238
944, 55.6814, -3.08851, -1.25186, 3.06147, -4.45291, 0.0349347, 5.93832
945, 55.7282, -3.09045, -1.20161, 3.06342, -4.46362, 0.034961, 5.93347
946, 55.7751, -3.09605, -1.14772, 3.06803, -4.47434, 0.0350035, 5.92789
947, 55.822, -3.10088, -1.0909, 3.07227, -4.48446, 0.0351755, 5.92204
948, 55.8688, -3.10741, -1.03249, 3.07792, -4.49432, 0.0352454, 5.91549
949, 55.9157, -3.11715, -0.972126, 3.08662, -4.50382, 0.0352537, 5.90815
950, 55.9626, -3.12699, -0.90837, 3.0946, -4.51285, 0.0351138, 5.90009
951, 56.1814, -3.13444, -0.841851, 3.09989, -4.52152, 0.0349569, 5.89136
952, 56.2282, -3.13531, -0.777772, 3.10236, -4.52996, 0.0353138, 5.88063
953, 56.2907, -3.13729, -0.709692, 3.10359, -4.53738, 0.0353952, 5.87028
954, 56.3376, 3.14124, -0.641002, 3.10685, -4.54416, 0.0355691, 5.85927
955, 56.5876, 3.13589, -0.572807, 3.1138, -4.55002, 0.0358903, 5.84756
956, 56.6501, 3.13246, -0.503614, 3.1161, -4.55572, 0.0358945, 5.83541
957, 56.697, 3.13, -0.434573, 3.11695, -4.56068, 0.0360827, 5.8223
958, 56.7595, 3.12876, -0.366996, 3.11203, -4.56506, 0.0362416, 5.80872
959, 56.8064, 3.12669, -0.303051, 3.10975, -4.56861, 0.036395, 5.79466
960, 56.9626, 3.12582, -0.244169, 3.10864, -4.57122, 0.036573, 5.78055
961, 57.0095, 3.12617, -0.190886, 3.1118, -4.5733, 0.0370377, 5.76531
962, 57.072, 3.1254, -0.14526, 3.1166, -4.57466, 0.0372878, 5.74994
963, 57.1189, 3.12586, -0.107631, 3.12158, -4.5757, 0.0375305, 5.7339
964, 57.1657, 3.12291, -0.0783141, 3.12568, -4.57629, 0.0378475, 5.7177
965, 57.2126, 3.12115, -0.056774, 3.12526, -4.57672, 0.0382201, 5.7005
966, 57.447, 3.12199, -0.0393746, 3.12462, -4.57713, 0.038356, 5.68347
967, 57.4939, 3.12725, -0.0237209, 3.12055, -4.5774, 0.0380031, 5.66399
968, 57.5408, 3.13445, -0.00938359, 3.11564, -4.5774, 0.0380684, 5.64617
969, 57.6033, -3.14048, 0.00522365, 3.11196, -4.57723, 0.0382589, 5.6281
970, 57.6502, -3.13808, 0.0206803, 3.11378, -4.57663, 0.0382472, 5.60934
971, 57.6971, -3.13837, 0.034158, 3.11585, -4.57559, 0.037958, 5.59037
972, 57.8377, -3.1401, 0.0453336, 3.11634, -4.57429, 0.0374995, 5.56991
973, 57.9002, -3.13886, 0.0546442, 3.11584, -4.57311, 0.037486, 5.54924
974, 57.9471, -3.1387, 0.0599038, 3.11818, -4.57153, 0.0373189, 5.52904
975, 57.994, -3.13859, 0.0639073, 3.12243, -4.5697, 0.0370495, 5.50813
976, 58.0408, -3.13782, 0.0678962, 3.12434, -4.56812, 0.0368181, 5.48678
977, 58.0877, -3.13908, 0.0719534, 3.12454, -4.56637, 0.0365676, 5.46544
978, 58.244, -3.14046, 0.0770539, 3.12365, -4.56463, 0.0364004, 5.44345
979, 58.2908, 3.13977, 0.0828187, 3.12468, -4.56313, 0.036583, 5.42066
980, 58.3533, 3.13908, 0.0880301, 3.12836, -4.56087, 0.0364408, 5.39794
981, 58.4002, 3.13793, 0.0929403, 3.12975, -4.55851, 0.0363793, 5.37471
982, 58.5565, 3.13973, 0.0969113, 3.13179, -4.55601, 0.0362317, 5.351
983, 58.619, -3.13952, 0.0991101, 3.13313, -4.55323, 0.0362063, 5.32749
984, 58.6658, -3.13557, 0.0996036, 3.1361, -4.55051, 0.0360273, 5.30334
985, 58.7283, -3.13265, 0.0991882, 3.13784, -4.54793, 0.0357744, 5.27875
986, 58.7752, -3.13407, 0.0976461, 3.13741, -4.54527, 0.0354762, 5.25368
987, 58.9158, -3.13651, 0.0961568, 3.13845, -4.54301, 0.0352362, 5.22721
988, 58.9627, -3.13801, 0.093687, 3.14158, -4.54036, 0.0349246, 5.20305
989, 59.244, -3.13829, 0.0907244, -3.14129, -4.53742, 0.0343392, 5.17971
990, 59.3065, -3.1392, 0.0885487, -3.1395, -4.53525, 0.0341913, 5.15277
991, 59.3533, -3.14042, 0.0854915, -3.13733, -4.53274, 0.0340129, 5.12728
992, 59.4002, 3.13944, 0.0828948, -3.13728, -4.53041, 0.0336946, 5.10141
993, 59.5409, 3.13465, 0.0806312, -3.13716, -4.52821, 0.0336277, 5.07572
994, 59.5878, 3.12736, 0.0785659, -3.13693, -4.52632, 0.0333881, 5.04882
995, 59.6503, 3.12384, 0.0765586, -3.13684, -4.52425, 0.0334387, 5.0228
996, 59.6972, 3.12551, 0.0744377, -3.13452, -4.52213, 0.0334875, 4.99687
997, 59.7441, 3.12945, 0.0721195, -3.13185, -4.51996, 0.033514, 4.97078
998, 59.7909, 3.1309, 0.0699391, -3.1323, -4.51808, 0.0335605, 4.94518
999, 59.8378, 3.12971, 0.0678956, -3.13095, -4.51601, 0.0334602, 4.92022
1000, 59.8847, 3.12965, 0.0660321, -3.13394, -4.51447, 0.033349, 4.8952
1001, 60.041, 3.13108, 0.0646036, -3.13596, -4.51279, 0.0332536, 4.87031
1002, 60.1034, 3.13211, 0.0628263, -3.13609, -4.51101, 0.0332191, 4.846
1003, 60.1503, 3.13238, 0.0609139, -3.13238, -4.50903, 0.0331079, 4.82059
1004, 60.1972, 3.13428, 0.0591567, -3.12731, -4.50719, 0.0328291, 4.79552
1005, 60.2441, 3.13475, 0.0565203, -3.12308, -4.50525, 0.0327768, 4.76964
1006, 60.4003, 3.13317, 0.0541054, -3.11983, -4.50364, 0.0326806, 4.74334
1007, 60.4472, 3.13139, 0.0519583, -3.11573, -4.50231, 0.0326371, 4.71621
1008, 60.4941, 3.12929, 0.0499072, -3.1153, -4.50094, 0.0327238, 4.68951
1009, 60.541, 3.12924, 0.0477303, -3.12191, -4.50002, 0.0327314, 4.66255
1010, 60.5879, 3.13237, 0.0457562, -3.12956, -4.49903, 0.0328076, 4.63642
1011, 60.7285, 3.13451, 0.0443216, -3.1305, -4.49762, 0.0325717, 4.61185
1012, 60.791, 3.13026, 0.0426025, -3.12824, -4.4956, 0.0329401, 4.58493
1013, 60.8379, 3.12161, 0.0421476, -3.1306, -4.49434, 0.0329488, 4.55845
1014, 60.8847, 3.11975, 0.0420366, -3.13201, -4.49302, 0.0329032, 4.53223
1015, 60.9316, 3.12439, 0.0423987, -3.12532, -4.49121, 0.0329508, 4.50618
1016, 60.9785, 3.13218, 0.043497, -3.12125, -4.48952, 0.0330418, 4.4804
1017, 61.0254, 3.13612, 0.0451791, -3.12501, -4.48833, 0.032924, 4.45482
1018, 61.166, 3.13722, 0.0467104, -3.12683, -4.48692, 0.0326613, 4.428
1019, 61.2285, 3.1365, 0.0473381, -3.12571, -4.48571, 0.0329097, 4.39968
1020, 61.2754, 3.1349, 0.0477081, -3.12771, -4.4843, 0.0327406, 4.37341
1021, 61.4316, 3.13466, 0.0463606, -3.12709, -4.48271, 0.0325524, 4.34718
1022, 61.4785, 3.13588, 0.0434719, -3.12584, -4.48097, 0.0323994, 4.32021
1023, 61.541, 3.13642, 0.0407431, -3.12611, -4.47966, 0.032198, 4.29396
1024, 61.5879, 3.13319, 0.0380205, -3.12777, -4.47843, 0.0320201, 4.26774
1025, 61.6347, 3.13411, 0.0350274, -3.12754, -4.47721, 0.0319154, 4.24151
1026, 61.6816, 3.13768, 0.0326646, -3.12739, -4.47648, 0.0314227, 4.21436
1027, 61.7285, 3.14073, 0.0304009, -3.13069, -4.47519, 0.0315915, 4.18954
1028, 61.8691, 3.13732, 0.0293908, -3.13157, -4.47375, 0.0318299, 4.1652
1029, 61.916, 3.13243, 0.0292975, -3.13152, -4.47333, 0.0314075, 4.13692
1030, 61.9629, 3.13204, 0.0287934, -3.13305, -4.47227, 0.0312764, 4.11099
1031, 62.1035, 3.13561, 0.0288253, -3.13402, -4.47116, 0.031275, 4.08512
1032, 62.1504, 3.13963, 0.0305696, -3.13578, -4.47064, 0.031168, 4.05779
1033, 62.2129, 3.13965, 0.0336112, -3.14044, -4.46967, 0.0311049, 4.0315
1034, 62.2598, 3.1375, 0.0377617, 3.13812, -4.46852, 0.0308675, 4.00537
1035, 62.3066, 3.13718, 0.0423949, 3.13339, -4.46744, 0.0306463, 3.97899
1036, 62.3535, 3.13965, 0.0466467, 3.13754, -4.46585, 0.0304022, 3.95273
1037, 62.4004, -3.14073, 0.0503528, -3.14149, -4.46425, 0.0301273, 3.92628
1038, 62.5255, 3.13823, 0.0524331, 3.14116, -4.46265, 0.0300421, 3.90011
1039, 62.588, 3.13331, 0.0525697, -3.14045, -4.46092, 0.0299207, 3.87361
1040, 62.7443, 3.12907, 0.0526579, -3.13965, -4.45933, 0.0297814, 3.84709
1041, 62.7911, 3.13605, 0.0537478, -3.14091, -4.45767, 0.0296996, 3.81989
1042, 62.8537, -3.13989, 0.0548659, 3.13594, -4.45641, 0.0296955, 3.79334
1043, 63.0412, -3.13609, 0.0552527, 3.13304, -4.45482, 0.0296882, 3.76628
1044, 63.1036, 3.14155, 0.0547085, 3.13528, -4.45314, 0.0295412, 3.73882
1045, 63.1505, 3.13471, 0.0544559, 3.13659, -4.45143, 0.029349, 3.71169
1046, 63.1974, 3.13091, 0.0539678, 3.13793, -4.44971, 0.0293415, 3.68482
1047, 63.3224, 3.13073, 0.0519168, 3.1358, -4.44808, 0.0293668, 3.65748
1048, 63.3693, 3.13515, 0.0491956, 3.13428, -4.44677, 0.0291692, 3.62953
1049, 63.4161, 3.13659, 0.0461527, 3.13242, -4.44542, 0.0291274, 3.60197
1050, 63.463, 3.1353, 0.0434242, 3.13178, -4.44401, 0.0290564, 3.57421
1051, 63.6036, 3.12893, 0.0404834, 3.12819, -4.44274, 0.0289366, 3.54637
1052, 63.6661, 3.12704, 0.03806, 3.12833, -4.44176, 0.0289006, 3.51742
1053, 63.713, 3.12784, 0.0363889, 3.12943, -4.44047, 0.029057, 3.4892
1054, 63.7599, 3.13016, 0.0371291, 3.13241, -4.4392, 0.0291282, 3.46143
1055, 63.8068, 3.13113, 0.0377998, 3.12865, -4.43788, 0.029419, 3.43307
1056, 63.9474, 3.131, 0.03986, 3.12696, -4.43672, 0.0294741, 3.40495
1057, 64.0099, 3.13048, 0.0439094, 3.12779, -4.4361, 0.029229, 3.37664
1058, 64.0568, 3.12632, 0.0477356, 3.12882, -4.4346, 0.0291951, 3.3485
1059, 64.1193, 3.12365, 0.0501394, 3.12918, -4.43259, 0.0291802, 3.32113
1060, 64.1662, 3.12654, 0.0512364, 3.12895, -4.431, 0.0293092, 3.29352
1061, 64.3224, 3.13366, 0.0517793, 3.12912, -4.42933, 0.0295046, 3.26626
1062, 64.3849, 3.13835, 0.0544477, 3.12997, -4.42862, 0.0292717, 3.23848
1063, 64.4474, 3.13841, 0.0566371, 3.13085, -4.42685, 0.0290753, 3.21075
1064, 64.4943, 3.13379, 0.0584439, 3.13109, -4.42516, 0.0290659, 3.1831
1065, 64.5572, 3.12803, 0.0605757, 3.13679, -4.42311, 0.029149, 3.1554
1066, 64.7135, 3.13038, 0.0621635, 3.13931, -4.42079, 0.0293482, 3.12765
1067, 64.776, 3.13599, 0.0641252, 3.13827, -4.41911, 0.0293362, 3.10038
1068, 64.8229, -3.13293, 0.0664698, 3.13557, -4.41733, 0.0289726, 3.07273
1069, 64.8854, -3.12297, 0.0690203, 3.13223, -4.41541, 0.0285387, 3.04489
1070, 64.9322, -3.12423, 0.0713383, 3.12797, -4.41349, 0.0276729, 3.01687
1071, 64.9791, -3.13532, 0.0726943, 3.12691, -4.41148, 0.0272718, 2.98864
1072, 65.151, 3.13635, 0.0731297, 3.12884, -4.40929, 0.0269136, 2.96108
1073, 65.1979, 3.12907, 0.0721061, 3.12976, -4.40701, 0.0267405, 2.9326
1074, 65.2604, 3.12934, 0.0712197, 3.13101, -4.40478, 0.0266922, 2.90466
1075, 65.3072, 3.1354, 0.0699602, 3.13013, -4.40282, 0.0266673, 2.87707
1076, 65.3542, 3.13977, 0.0685803, 3.12678, -4.40125, 0.0266623, 2.84995
1077, 65.401, -3.13999, 0.0668171, 3.12493, -4.3996, 0.0265785, 2.82275
1078, 65.4479, -3.13773, 0.0650917, 3.12223, -4.39793, 0.0258368, 2.79492
1079, 65.6198, -3.13747, 0.0633319, 3.11977, -4.39614, 0.0253869, 2.76844
1080, 65.6823, -3.14134, 0.0607183, 3.11957, -4.39405, 0.0245716, 2.74122
1081, 65.7292, 3.13833, 0.0589247, 3.11859, -4.39228, 0.0242598, 2.71401
1082, 65.7917, 3.13718, 0.0575016, 3.11837, -4.39065, 0.0239242, 2.68793
1083, 65.8386, 3.13913, 0.0556919, 3.11981, -4.38884, 0.0236249, 2.66182
1084, 65.9948, 3.13991, 0.054904, 3.12178, -4.38764, 0.0231396, 2.63428
1085, 66.0573, 3.1389, 0.0537101, 3.12072, -4.38645, 0.0227589, 2.60732
1086, 66.1198, 3.13645, 0.0526564, 3.11971, -4.38502, 0.0224417, 2.58129
1087, 66.1823, 3.13432, 0.0515223, 3.11882, -4.38358, 0.0221691, 2.55526
1088, 66.3542, 3.13013, 0.0511362, 3.11192, -4.38243, 0.0219203, 2.52978
1089, 66.4167, 3.12762, 0.0516913, 3.10875, -4.38175, 0.0217675, 2.5032
1090, 66.4792, 3.12938, 0.0515695, 3.11048, -4.38022, 0.0214974, 2.47883
1091, 66.5261, 3.13224, 0.0516995, 3.10149, -4.37928, 0.021298, 2.45353
1092, 66.5729, 3.13307, 0.052027, 3.09647, -4.3783, 0.021253, 2.42921
1093, 66.6198, 3.13678, 0.0515747, 3.10837, -4.37669, 0.0209008, 2.4051
1094, 66.7605, -3.1401, 0.0495854, 3.11853, -4.37487, 0.0207117, 2.38177
1095, 66.8229, -3.13538, 0.0466131, 3.11702, -4.37364, 0.0202057, 2.35929
1096, 66.8698, -3.13834, 0.0414496, 3.11706, -4.37242, 0.019799, 2.33616
1097, 66.9167, 3.1385, 0.0370653, 3.12393, -4.37119, 0.0195373, 2.31345
1098, 66.9636, 3.1359, 0.0333674, 3.1262, -4.37031, 0.0191947, 2.29069
1099, 67.0104, 3.13445, 0.0302408, 3.12687, -4.36962, 0.0190325, 2.26831
1100, 67.0573, 3.13437, 0.0274227, 3.12475, -4.36932, 0.0189347, 2.24611
1101, 67.2136, 3.13361, 0.0237905, 3.12411, -4.3687, 0.0187665, 2.22609
1102, 67.2761, 3.13222, 0.0197368, 3.12471, -4.36825, 0.0182108, 2.2069
1103, 67.323, 3.13214, 0.0159275, 3.12529, -4.36774, 0.0181537, 2.18705
1104, 67.3698, 3.13169, 0.0134433, 3.12441, -4.36767, 0.0180504, 2.16816
1105, 67.4167, 3.13156, 0.0115494, 3.12202, -4.36744, 0.017956, 2.14927
1106, 67.4636, 3.13178, 0.0107613, 3.11992, -4.3673, 0.0180845, 2.13089
1107, 67.6198, 3.13298, 0.0109381, 3.11766, -4.36722, 0.0178508, 2.11289
1108, 67.6667, 3.1329, 0.0119729, 3.11619, -4.36746, 0.0173646, 2.0969
1109, 67.7136, 3.1337, 0.0148729, 3.11293, -4.36724, 0.0172907, 2.08052
1110, 67.7605, 3.13442, 0.0197869, 3.10989, -4.36699, 0.0171308, 2.06488
1111, 67.8073, 3.13421, 0.0264405, 3.10873, -4.36651, 0.016922, 2.05002
1112, 67.8542, 3.13332, 0.0349072, 3.10924, -4.3658, 0.0168332, 2.03604
1113, 67.9011, 3.13267, 0.0455845, 3.1095, -4.36503, 0.0166593, 2.02269
1114, 67.948, 3.13323, 0.05926, 3.10837, -4.36398, 0.0166552, 2.00959
1115, 67.9948, 3.13398, 0.0767301, 3.10439, -4.36303, 0.0163651, 1.99795
1116, 68.0261, 3.13623, 0.0982096, 3.10351, -4.36141, 0.0162918, 1.98515
1117, 68.073, 3.13735, 0.124215, 3.10363, -4.35925, 0.0161631, 1.9726
1118, 68.1198, 3.13757, 0.155874, 3.10441, -4.35654, 0.0160682, 1.96036
1119, 68.1511, 3.13639, 0.193858, 3.10322, -4.35348, 0.0160785, 1.94856
1120, 68.198, 3.13483, 0.236252, 3.10293, -4.35003, 0.015873, 1.93752
1121, 68.2448, 3.13313, 0.281485, 3.10375, -4.34636, 0.0153572, 1.92891
1122, 68.2761, 3.13367, 0.329925, 3.10601, -4.3426, 0.0158168, 1.91924
1123, 68.3855, 3.13661, 0.378781, 3.11312, -4.33843, 0.0151325, 1.91116
1124, 68.4323, 3.13991, 0.426536, 3.11709, -4.33112, 0.0153462, 1.89933
1125, 68.4792, -3.14126, 0.476882, 3.11686, -4.32497, 0.0153675, 1.88926
1126, 68.6358, -3.14133, 0.528158, 3.11496, -4.31824, 0.0152867, 1.87892
1127, 68.6827, 3.14122, 0.580494, 3.11542, -4.3107, 0.0153226, 1.86758
1128, 68.7452, 3.13861, 0.634677, 3.11669, -4.30254, 0.0149871, 1.85788
1129, 68.7764, 3.13296, 0.690599, 3.11379, -4.29325, 0.0149155, 1.84781
1130, 68.9014, 3.12541, 0.748798, 3.10858, -4.28358, 0.0145242, 1.83797
1131, 69.0264, 3.12241, 0.808808, 3.10353, -4.2731, 0.0144603, 1.82609
1132, 69.1983, 3.12396, 0.869284, 3.10354, -4.26159, 0.0140952, 1.81739
1133, 69.3233, 3.12663, 0.92846, 3.10553, -4.24717, 0.0137237, 1.8084
1134, 69.3702, 3.13154, 0.988573, 3.10883, -4.2334, 0.0134638, 1.80052
1135, 69.4952, 3.13321, 1.04664, 3.10478, -4.21884, 0.0132651, 1.79322
1136, 69.5421, 3.1315, 1.1026, 3.09933, -4.20363, 0.0125609, 1.78654
1137, 69.5889, 3.12822, 1.1584, 3.09625, -4.18743, 0.0119473, 1.78045
1138, 69.6358, 3.12883, 1.2139, 3.10021, -4.17004, 0.0114354, 1.77508
1139, 69.7764, 3.13654, 1.26899, 3.11132, -4.15245, 0.0109844, 1.77071
1140, 69.8233, -3.12236, 1.32277, 3.13809, -4.13354, 0.0104564, 1.76733
1141, 69.8702, -3.0975, 1.3717, -3.11555, -4.11436, 0.00994962, 1.76457
1142, 69.9171, -3.09171, 1.41388, -3.10472, -4.09459, 0.00943235, 1.76227
1143, 69.9639, -3.07062, 1.44888, -3.08412, -4.07247, 0.0090553, 1.76085
1144, 70.0108, -3.01069, 1.4781, -3.02907, -4.05113, 0.00840844, 1.75977
1145, 70.0577, -2.89671, 1.50075, -2.92172, -4.02911, 0.0078593, 1.75906
1146, 70.1983, -2.73652, 1.51785, -2.76747, -4.00787, 0.00725493, 1.75855
1147, 70.2452, -2.59904, 1.53273, -2.62984, -3.9847, 0.00668997, 1.7582
1148, 70.3077, -2.48296, 1.54162, -2.50676, -3.96153, 0.00590001, 1.75792
1149, 70.3546, -2.37317, 1.54728, -2.39144, -3.93748, 0.00512101, 1.75799
1150, 70.4014, -2.269, 1.55201, -2.28608, -3.91311, 0.00426561, 1.75803
1151, 70.4483, -2.12803, 1.55602, -2.14812, -3.88899, 0.00340897, 1.75797
1152, 70.4952, -1.87758, 1.55891, -1.90675, -3.86502, 0.00248175, 1.75795
1153, 70.5421, -1.63533, 1.55963, -1.67226, -3.84127, 0.00156012, 1.75808
1154, 70.589, -1.40604, 1.56108, -1.44441, -3.81704, 0.000791879, 1.75828
1155, 70.6359, -1.10166, 1.56241, -1.13446, -3.79129, -0.000128667, 1.75827
1156, 70.6828, -0.838269, 1.56245, -0.86248, -3.76496, -0.000950746, 1.75894
1157, 70.839, -0.425503, 1.56227, -0.446274, -3.73812, -0.00198967, 1.75943
1158, 70.8859, 0.107323, 1.55945, 0.0848176, -3.70944, -0.00259317, 1.75938
1159, 70.9484, 0.247474, 1.5566, 0.222741, -3.68264, -0.00333974, 1.75994
1160, 70.9953, 0.339616, 1.55381, 0.313182, -3.65676, -0.00404633, 1.76032
1161, 71.0422, 0.353268, 1.55189, 0.326637, -3.62951, -0.00496534, 1.7609
1162, 71.089, 0.184521, 1.55087, 0.156282, -3.60273, -0.00583165, 1.76172
1163, 71.1359, 0.157809, 1.55, 0.128804, -3.57509, -0.00682084, 1.76251
1164, 71.3078, 0.18326, 1.54791, 0.154914, -3.54656, -0.00802289, 1.76299
1165, 71.3547, 0.265165, 1.54665, 0.24122, -3.5163, -0.00885529, 1.76368
1166, 71.4172, 0.292949, 1.54529, 0.273425, -3.48743, -0.00989807, 1.76461
1167, 71.464, 0.292232, 1.5433, 0.273161, -3.45813, -0.0109969, 1.76564
1168, 71.5109, 0.411076, 1.53857, 0.389234, -3.42872, -0.0117937, 1.76649
1169, 71.5578, 0.456437, 1.53289, 0.433434, -3.3982, -0.0126069, 1.76734
1170, 71.6047, 0.440469, 1.5281, 0.420079, -3.36958, -0.0131169, 1.76796
1171, 71.6672, 0.380007, 1.52415, 0.362789, -3.34002, -0.0142698, 1.76931
1172, 71.8078, 0.346316, 1.51936, 0.329662, -3.31022, -0.0150479, 1.7711
1173, 71.8703, 0.34036, 1.51418, 0.323509, -3.27877, -0.0156253, 1.77281
1174, 71.9172, 0.284305, 1.50941, 0.271777, -3.24876, -0.0163005, 1.77465
1175, 71.964, 0.268986, 1.50428, 0.259749, -3.21862, -0.0170816, 1.77661
1176, 72.0109, 0.248538, 1.49903, 0.237834, -3.18895, -0.0178323, 1.77866
1177, 72.0578, 0.16833, 1.49503, 0.149287, -3.15999, -0.0185271, 1.78113
1178, 72.1047, 0.133723, 1.49036, 0.109379, -3.13126, -0.0192941, 1.78364
1179, 72.1516, 0.144586, 1.48578, 0.121275, -3.10074, -0.0202775, 1.78665
1180, 72.3234, 0.0907298, 1.48256, 0.0730339, -3.07112, -0.0209774, 1.78953
1181, 72.3859, 0.0150244, 1.481, 0.00158671, -3.04172, -0.0220382, 1.79253
1182, 72.4328, 0.000768997, 1.47987, -0.0143714, -3.01245, -0.0227404, 1.79528
1183, 72.4953, -0.0186881, 1.48007, -0.035072, -2.98304, -0.023684, 1.79824
1184, 72.5425, -0.0448598, 1.48041, -0.0625363, -2.95411, -0.0243237, 1.80101
1185, 72.5894, -0.0928887, 1.48083, -0.110135, -2.92511, -0.0250706, 1.80392
1186, 72.6363, -0.171591, 1.48069, -0.191073, -2.89679, -0.0261869, 1.80663
1187, 72.6831, -0.206487, 1.48187, -0.226952, -2.8689, -0.0270893, 1.80941
1188, 72.73, -0.223856, 1.48301, -0.248916, -2.84081, -0.0279576, 1.81205
1189, 72.8863, -0.276026, 1.48399, -0.302894, -2.81383, -0.0292559, 1.81476
1190, 72.9488, -0.279959, 1.48659, -0.30767, -2.78465, -0.0302718, 1.81839
